service_id,date,exception_type
000065,20211211,1
000066,20211225,1
000066,20220101,1
000067,20211111,1
000068,20211101,1
000068,20211110,1
000068,20211111,1
000069,20211106,1
000069,20211107,1
000069,20211127,1
000069,20211204,1
000069,20211211,1
000070,20211120,1
000071,20211213,1
000071,20211214,1
000071,20211215,1
000071,20211216,1
000072,20211119,1
000072,20211126,1
000073,20211113,1
000074,20211105,1
000075,20211218,1
000075,20211225,1
000075,20220101,1
000075,20220108,1
000075,20220115,1
000075,20220122,1
000075,20220129,1
000076,20211112,1
000076,20211203,1
000076,20211210,1
000077,20211217,1
000077,20211219,1
000077,20211220,1
000077,20211221,1
000077,20211222,1
000077,20211223,1
000077,20211224,1
000077,20211226,1
000077,20211227,1
000077,20211228,1
000077,20211229,1
000077,20211230,1
000077,20211231,1
000077,20220102,1
000077,20220103,1
000077,20220104,1
000077,20220105,1
000077,20220106,1
000077,20220110,1
000077,20220111,1
000077,20220112,1
000077,20220113,1
000077,20220117,1
000077,20220118,1
000077,20220119,1
000077,20220120,1
000077,20220124,1
000077,20220125,1
000077,20220126,1
000077,20220127,1
000078,20211212,1
000078,20220107,1
000078,20220109,1
000078,20220114,1
000078,20220116,1
000078,20220121,1
000078,20220123,1
000078,20220128,1
000078,20220130,1
000079,20211212,1
000079,20211213,1
000079,20211218,1
000079,20211219,1
000079,20211220,1
000079,20211221,1
000079,20211222,1
000079,20211223,1
000079,20211224,1
000079,20211225,1
000079,20211226,1
000079,20211227,1
000079,20211228,1
000079,20211229,1
000079,20211230,1
000079,20211231,1
000079,20220101,1
000079,20220102,1
000079,20220103,1
000079,20220104,1
000079,20220105,1
000079,20220106,1
000079,20220107,1
000079,20220108,1
000079,20220109,1
000079,20220110,1
000079,20220111,1
000079,20220112,1
000079,20220113,1
000079,20220114,1
000079,20220115,1
000079,20220116,1
000079,20220117,1
000079,20220118,1
000079,20220119,1
000079,20220120,1
000079,20220121,1
000079,20220122,1
000079,20220123,1
000079,20220124,1
000079,20220125,1
000079,20220126,1
000079,20220127,1
000079,20220128,1
000079,20220129,1
000079,20220130,1
000080,20211214,1
000080,20211215,1
000080,20211216,1
000080,20211217,1
000081,20211106,1
000081,20211107,1
000081,20211108,1
000081,20211115,1
000081,20211121,1
000081,20211122,1
000081,20211127,1
000081,20211128,1
000081,20211129,1
000081,20211204,1
000081,20211205,1
000081,20211206,1
000081,20211211,1
000082,20211111,1
000082,20211112,1
000083,20211101,1
000083,20211105,1
000083,20211110,1
000083,20211114,1
000083,20211119,1
000083,20211121,1
000083,20211126,1
000083,20211128,1
000083,20211203,1
000083,20211205,1
000083,20211210,1
000083,20211212,1
000083,20211217,1
000083,20211219,1
000083,20211224,1
000083,20211226,1
000083,20211231,1
000083,20220102,1
000083,20220107,1
000083,20220109,1
000083,20220121,1
000083,20220128,1
000083,20220130,1
000084,20220114,1
000084,20220116,1
000084,20220123,1
000085,20211105,1
000085,20211110,1
000085,20211119,1
000085,20211126,1
000085,20211203,1
000085,20211210,1
000085,20220107,1
000085,20220121,1
000085,20220128,1
000086,20211101,1
000086,20211102,1
000086,20211103,1
000086,20211104,1
000086,20211108,1
000086,20211109,1
000086,20211114,1
000086,20211115,1
000086,20211116,1
000086,20211117,1
000086,20211118,1
000086,20211121,1
000086,20211122,1
000086,20211123,1
000086,20211124,1
000086,20211125,1
000086,20211128,1
000086,20211129,1
000086,20211130,1
000086,20211201,1
000086,20211202,1
000086,20211205,1
000086,20211206,1
000086,20211207,1
000086,20211208,1
000086,20211209,1
000087,20220117,1
000087,20220123,1
000088,20211212,1
000088,20211213,1
000088,20211214,1
000088,20211215,1
000088,20211216,1
000088,20211219,1
000088,20211220,1
000088,20211221,1
000088,20211222,1
000088,20211223,1
000088,20211226,1
000088,20211227,1
000088,20211228,1
000088,20211229,1
000088,20211230,1
000088,20220102,1
000088,20220103,1
000088,20220104,1
000088,20220105,1
000088,20220106,1
000088,20220109,1
000088,20220110,1
000088,20220111,1
000088,20220112,1
000088,20220113,1
000088,20220118,1
000088,20220119,1
000088,20220120,1
000088,20220124,1
000088,20220125,1
000088,20220126,1
000088,20220127,1
000088,20220130,1
000089,20211119,1
000089,20211126,1
000089,20211203,1
000089,20211210,1
000089,20220107,1
000089,20220121,1
000089,20220128,1
000090,20211105,1
000090,20211110,1
000090,20211217,1
000090,20211224,1
000090,20211231,1
000091,20211105,1
000091,20211110,1
000091,20211126,1
000091,20211203,1
000091,20211210,1
000092,20211119,1
000093,20211217,1
000093,20211224,1
000093,20211231,1
000093,20220107,1
000093,20220121,1
000093,20220128,1
000094,20211114,1
000094,20211121,1
000094,20211128,1
000094,20211205,1
000094,20211212,1
000094,20220109,1
000094,20220130,1
000095,20211101,1
000095,20211107,1
000095,20211219,1
000095,20211226,1
000095,20220102,1
000096,20211110,1
000096,20211119,1
000096,20211126,1
000096,20211203,1
000096,20211210,1
000097,20211102,1
000097,20211103,1
000097,20211104,1
000097,20211108,1
000097,20211109,1
000097,20211115,1
000097,20211116,1
000097,20211117,1
000097,20211118,1
000097,20211122,1
000097,20211123,1
000097,20211124,1
000097,20211125,1
000097,20211129,1
000097,20211130,1
000097,20211201,1
000097,20211202,1
000097,20211206,1
000097,20211207,1
000097,20211208,1
000097,20211209,1
000098,20211213,1
000098,20211214,1
000098,20211215,1
000098,20211216,1
000098,20211218,1
000098,20211220,1
000098,20211221,1
000098,20211222,1
000098,20211223,1
000098,20211225,1
000098,20211227,1
000098,20211228,1
000098,20211229,1
000098,20211230,1
000098,20220101,1
000098,20220103,1
000098,20220104,1
000098,20220105,1
000098,20220106,1
000098,20220108,1
000098,20220110,1
000098,20220111,1
000098,20220112,1
000098,20220113,1
000098,20220118,1
000098,20220119,1
000098,20220120,1
000098,20220124,1
000098,20220125,1
000098,20220126,1
000098,20220127,1
000098,20220129,1
000099,20220115,1
000099,20220117,1
000099,20220122,1
000100,20211106,1
000100,20211113,1
000100,20211120,1
000100,20211127,1
000101,20211219,1
000101,20220102,1
000101,20220109,1
000101,20220130,1
000102,20211213,1
000102,20211214,1
000102,20211215,1
000102,20211216,1
000102,20211217,1
000102,20211220,1
000102,20211221,1
000102,20211223,1
000102,20211224,1
000102,20211228,1
000102,20211230,1
000102,20220103,1
000102,20220104,1
000102,20220105,1
000102,20220106,1
000102,20220107,1
000102,20220110,1
000102,20220111,1
000102,20220112,1
000102,20220113,1
000102,20220118,1
000102,20220119,1
000102,20220120,1
000102,20220121,1
000102,20220124,1
000102,20220125,1
000102,20220126,1
000102,20220127,1
000102,20220128,1
000103,20211222,1
000103,20211227,1
000103,20211229,1
000103,20211231,1
000104,20211225,1
000104,20220101,1
000104,20220108,1
000104,20220129,1
000105,20211218,1
000106,20220114,1
000106,20220117,1
000107,20211217,1
000107,20211224,1
000107,20211231,1
000108,20211213,1
000108,20211214,1
000108,20211215,1
000108,20211216,1
000108,20211220,1
000108,20211221,1
000108,20211222,1
000108,20211223,1
000108,20211227,1
000108,20211228,1
000108,20211229,1
000108,20211230,1
000108,20220103,1
000108,20220104,1
000108,20220105,1
000108,20220106,1
000108,20220107,1
000108,20220110,1
000108,20220111,1
000108,20220112,1
000108,20220113,1
000108,20220118,1
000108,20220119,1
000108,20220120,1
000108,20220121,1
000108,20220124,1
000108,20220125,1
000108,20220126,1
000108,20220127,1
000108,20220128,1
000109,20211213,1
000109,20211214,1
000109,20211215,1
000109,20211216,1
000109,20211217,1
000109,20211220,1
000109,20211221,1
000109,20211222,1
000109,20211223,1
000109,20211224,1
000109,20211227,1
000109,20211228,1
000109,20211229,1
000109,20211230,1
000109,20211231,1
000109,20220103,1
000109,20220104,1
000109,20220105,1
000109,20220106,1
000109,20220107,1
000109,20220110,1
000109,20220111,1
000109,20220112,1
000109,20220113,1
000109,20220118,1
000109,20220119,1
000109,20220120,1
000109,20220121,1
000109,20220124,1
000109,20220125,1
000109,20220126,1
000109,20220127,1
000109,20220128,1
000110,20211218,1
000110,20211225,1
000110,20220101,1
000110,20220108,1
000110,20220129,1
000111,20211101,1
000111,20211107,1
000111,20211114,1
000111,20211121,1
000111,20211128,1
000111,20211205,1
000112,20211213,1
000112,20211214,1
000112,20211215,1
000112,20211216,1
000112,20211220,1
000112,20211221,1
000112,20211223,1
000112,20211227,1
000112,20211228,1
000112,20211229,1
000112,20220103,1
000112,20220104,1
000112,20220105,1
000112,20220106,1
000112,20220107,1
000112,20220110,1
000112,20220111,1
000112,20220112,1
000112,20220113,1
000112,20220118,1
000112,20220119,1
000112,20220120,1
000112,20220121,1
000112,20220124,1
000112,20220125,1
000112,20220126,1
000112,20220127,1
000112,20220128,1
000113,20211222,1
000113,20211230,1
000114,20211122,1
000114,20211123,1
000114,20211124,1
000114,20211125,1
000114,20211126,1
000115,20211102,1
000115,20211103,1
000115,20211104,1
000115,20211105,1
000115,20211108,1
000115,20211109,1
000115,20211110,1
000115,20211115,1
000115,20211116,1
000115,20211117,1
000115,20211118,1
000115,20211119,1
000115,20211129,1
000115,20211130,1
000115,20211201,1
000115,20211202,1
000115,20211203,1
000115,20211206,1
000115,20211207,1
000115,20211208,1
000115,20211209,1
000115,20211210,1
000116,20211213,1
000116,20211214,1
000116,20211215,1
000116,20211216,1
000116,20211217,1
000116,20211220,1
000116,20211221,1
000116,20211223,1
000116,20211224,1
000116,20211227,1
000116,20211228,1
000116,20211230,1
000116,20220103,1
000116,20220104,1
000116,20220105,1
000116,20220106,1
000116,20220107,1
000116,20220110,1
000116,20220111,1
000116,20220112,1
000116,20220113,1
000116,20220118,1
000116,20220119,1
000116,20220120,1
000116,20220121,1
000116,20220124,1
000116,20220125,1
000116,20220126,1
000116,20220127,1
000116,20220128,1
000117,20211222,1
000117,20211229,1
000117,20211231,1
000118,20211212,1
000118,20211219,1
000118,20220109,1
000118,20220130,1
000119,20211226,1
000119,20220102,1
000120,20211101,1
000120,20211111,1
000120,20211113,1
000120,20211114,1
000120,20211127,1
000120,20211128,1
000120,20211204,1
000120,20211205,1
000120,20211211,1
000121,20211103,1
000122,20211119,1
000122,20211126,1
000122,20211203,1
000122,20211210,1
000123,20211112,1
000124,20211102,1
000124,20211104,1
000124,20211108,1
000124,20211109,1
000124,20211110,1
000124,20211115,1
000124,20211116,1
000124,20211117,1
000124,20211118,1
000124,20211122,1
000124,20211123,1
000124,20211124,1
000124,20211125,1
000124,20211129,1
000124,20211130,1
000124,20211201,1
000124,20211202,1
000124,20211206,1
000124,20211207,1
000124,20211208,1
000124,20211209,1
000125,20211213,1
000125,20211214,1
000125,20211215,1
000125,20211216,1
000125,20211217,1
000125,20211220,1
000125,20211221,1
000125,20211222,1
000125,20211223,1
000125,20211224,1
000125,20211227,1
000125,20211228,1
000125,20211229,1
000125,20211230,1
000125,20211231,1
000125,20220103,1
000125,20220104,1
000125,20220105,1
000125,20220106,1
000125,20220110,1
000125,20220111,1
000125,20220112,1
000125,20220113,1
000125,20220118,1
000125,20220119,1
000125,20220120,1
000125,20220124,1
000125,20220125,1
000125,20220126,1
000125,20220127,1
000126,20211212,1
000126,20211219,1
000126,20211225,1
000126,20211226,1
000126,20220101,1
000126,20220102,1
000126,20220108,1
000126,20220109,1
000126,20220129,1
000126,20220130,1
000127,20211102,1
000127,20211108,1
000127,20211115,1
000127,20211122,1
000127,20211129,1
000127,20211206,1
000128,20211213,1
000128,20220103,1
000128,20220110,1
000128,20220124,1
000129,20211213,1
000129,20211214,1
000129,20211215,1
000129,20211216,1
000129,20211220,1
000129,20211221,1
000129,20211222,1
000129,20211223,1
000129,20211227,1
000129,20211228,1
000129,20211229,1
000129,20211230,1
000129,20220103,1
000129,20220104,1
000129,20220105,1
000129,20220106,1
000129,20220110,1
000129,20220111,1
000129,20220112,1
000129,20220113,1
000129,20220118,1
000129,20220119,1
000129,20220120,1
000129,20220124,1
000129,20220125,1
000129,20220126,1
000129,20220127,1
000130,20211101,1
000130,20211111,1
000131,20211102,1
000131,20211103,1
000131,20211104,1
000131,20211105,1
000131,20211108,1
000131,20211109,1
000131,20211110,1
000131,20211112,1
000131,20211113,1
000131,20211115,1
000131,20211116,1
000131,20211117,1
000131,20211118,1
000131,20211119,1
000131,20211120,1
000131,20211122,1
000131,20211123,1
000131,20211124,1
000131,20211125,1
000131,20211126,1
000131,20211127,1
000131,20211129,1
000131,20211130,1
000131,20211201,1
000131,20211202,1
000131,20211203,1
000131,20211204,1
000131,20211206,1
000131,20211207,1
000131,20211208,1
000131,20211209,1
000131,20211210,1
000131,20211211,1
000132,20220114,1
000132,20220115,1
000132,20220116,1
000132,20220117,1
000132,20220122,1
000132,20220123,1
000133,20211212,1
000133,20211213,1
000133,20211214,1
000133,20211215,1
000133,20211216,1
000133,20211217,1
000133,20211218,1
000133,20211219,1
000133,20211220,1
000133,20211221,1
000133,20211222,1
000133,20211223,1
000133,20211224,1
000133,20211225,1
000133,20211226,1
000133,20211227,1
000133,20211228,1
000133,20211229,1
000133,20211230,1
000133,20211231,1
000133,20220101,1
000133,20220102,1
000133,20220103,1
000133,20220104,1
000133,20220105,1
000133,20220106,1
000133,20220107,1
000133,20220108,1
000133,20220109,1
000133,20220110,1
000133,20220111,1
000133,20220112,1
000133,20220113,1
000133,20220118,1
000133,20220119,1
000133,20220120,1
000133,20220121,1
000133,20220124,1
000133,20220125,1
000133,20220126,1
000133,20220127,1
000133,20220128,1
000133,20220129,1
000133,20220130,1
000134,20211102,1
000134,20211103,1
000134,20211104,1
000134,20211108,1
000134,20211109,1
000134,20211110,1
000134,20211115,1
000134,20211116,1
000134,20211117,1
000134,20211118,1
000134,20211122,1
000134,20211123,1
000134,20211124,1
000134,20211125,1
000134,20211129,1
000134,20211130,1
000134,20211201,1
000134,20211202,1
000134,20211206,1
000134,20211207,1
000134,20211208,1
000134,20211209,1
000135,20220115,1
000135,20220116,1
000136,20220114,1
000136,20220122,1
000136,20220123,1
000137,20211212,1
000137,20211217,1
000137,20211224,1
000137,20211225,1
000137,20211231,1
000137,20220101,1
000137,20220107,1
000137,20220108,1
000137,20220109,1
000137,20220121,1
000137,20220128,1
000137,20220129,1
000137,20220130,1
000138,20211218,1
000138,20211219,1
000138,20211226,1
000138,20220102,1
000139,20211102,1
000139,20211103,1
000139,20211104,1
000139,20211105,1
000139,20211106,1
000139,20211108,1
000139,20211109,1
000139,20211110,1
000139,20211111,1
000139,20211112,1
000139,20211113,1
000139,20211115,1
000139,20211116,1
000139,20211117,1
000139,20211118,1
000139,20211119,1
000139,20211122,1
000139,20211123,1
000139,20211124,1
000139,20211125,1
000139,20211126,1
000139,20211127,1
000139,20211129,1
000139,20211130,1
000139,20211201,1
000139,20211202,1
000139,20211203,1
000139,20211206,1
000139,20211207,1
000139,20211208,1
000139,20211209,1
000139,20211210,1
000140,20211126,1
000141,20211105,1
000141,20211110,1
000141,20211119,1
000141,20211203,1
000141,20211210,1
000142,20211101,1
000142,20211105,1
000142,20211107,1
000142,20211110,1
000142,20211114,1
000142,20211119,1
000142,20211121,1
000142,20211126,1
000142,20211128,1
000142,20211203,1
000142,20211210,1
000143,20211219,1
000143,20211226,1
000143,20220109,1
000143,20220130,1
000144,20220114,1
000144,20220123,1
000145,20211213,1
000145,20211214,1
000145,20211215,1
000145,20211216,1
000145,20220103,1
000145,20220104,1
000145,20220105,1
000145,20220106,1
000145,20220110,1
000145,20220111,1
000145,20220112,1
000145,20220113,1
000145,20220118,1
000145,20220119,1
000145,20220120,1
000145,20220124,1
000145,20220125,1
000145,20220126,1
000145,20220127,1
000146,20220116,1
000146,20220117,1
000147,20211212,1
000147,20211217,1
000147,20211219,1
000147,20211224,1
000147,20211231,1
000147,20220102,1
000147,20220107,1
000147,20220109,1
000147,20220121,1
000147,20220128,1
000147,20220130,1
000148,20211111,1
000148,20211113,1
000148,20211127,1
000149,20211106,1
000149,20211112,1
000150,20220108,1
000150,20220129,1
000151,20211105,1
000151,20211110,1
000152,20211102,1
000152,20211104,1
000152,20211108,1
000152,20211109,1
000152,20211115,1
000152,20211116,1
000152,20211117,1
000152,20211118,1
000152,20211122,1
000152,20211123,1
000152,20211124,1
000152,20211125,1
000152,20211129,1
000152,20211130,1
000152,20211201,1
000152,20211202,1
000152,20211206,1
000152,20211207,1
000152,20211208,1
000152,20211209,1
000153,20211213,1
000153,20211214,1
000153,20211215,1
000153,20211216,1
000153,20211217,1
000153,20211220,1
000153,20211221,1
000153,20211222,1
000153,20211223,1
000153,20211224,1
000153,20211227,1
000153,20211228,1
000153,20211229,1
000153,20211231,1
000153,20220103,1
000153,20220104,1
000153,20220105,1
000153,20220106,1
000153,20220110,1
000153,20220111,1
000153,20220112,1
000153,20220113,1
000153,20220118,1
000153,20220119,1
000153,20220120,1
000153,20220124,1
000153,20220125,1
000153,20220126,1
000153,20220127,1
000154,20211230,1
000154,20220107,1
000154,20220121,1
000154,20220128,1
000155,20211102,1
000155,20211103,1
000155,20211104,1
000155,20211105,1
000155,20211108,1
000155,20211109,1
000155,20211110,1
000155,20211115,1
000155,20211116,1
000155,20211117,1
000155,20211118,1
000155,20211119,1
000155,20211122,1
000155,20211123,1
000155,20211124,1
000155,20211125,1
000155,20211126,1
000155,20211129,1
000155,20211130,1
000155,20211201,1
000155,20211202,1
000155,20211203,1
000155,20211206,1
000155,20211207,1
000155,20211208,1
000155,20211209,1
000155,20211210,1
000156,20211212,1
000156,20211219,1
000156,20211224,1
000156,20211226,1
000156,20211231,1
000156,20220102,1
000156,20220107,1
000156,20220109,1
000156,20220121,1
000156,20220128,1
000156,20220130,1
000157,20211107,1
000157,20211114,1
000157,20211128,1
000158,20211213,1
000158,20211220,1
000158,20211227,1
000158,20220103,1
000158,20220110,1
000158,20220124,1
000159,20211214,1
000159,20211215,1
000159,20211216,1
000159,20211217,1
000159,20211221,1
000159,20211222,1
000159,20211223,1
000159,20211224,1
000159,20211228,1
000159,20211229,1
000159,20211230,1
000159,20211231,1
000159,20220104,1
000159,20220105,1
000159,20220106,1
000159,20220107,1
000159,20220111,1
000159,20220112,1
000159,20220113,1
000159,20220118,1
000159,20220119,1
000159,20220120,1
000159,20220121,1
000159,20220125,1
000159,20220126,1
000159,20220127,1
000159,20220128,1
000160,20211111,1
000160,20211112,1
000160,20211113,1
000160,20211120,1
000160,20211127,1
000160,20211204,1
000160,20211211,1
000161,20211218,1
000161,20211225,1
000161,20220101,1
000162,20211102,1
000162,20211103,1
000162,20211104,1
000162,20211105,1
000162,20211108,1
000162,20211109,1
000162,20211110,1
000162,20211115,1
000162,20211116,1
000162,20211117,1
000162,20211118,1
000162,20211119,1
000162,20211122,1
000162,20211123,1
000162,20211124,1
000162,20211125,1
000162,20211126,1
000162,20211129,1
000162,20211130,1
000162,20211201,1
000162,20211202,1
000162,20211203,1
000162,20211206,1
000162,20211207,1
000162,20211208,1
000162,20211209,1
000162,20211210,1
000162,20211213,1
000162,20211214,1
000162,20211215,1
000162,20211216,1
000162,20211217,1
000162,20211218,1
000162,20211220,1
000162,20211221,1
000162,20211222,1
000162,20211223,1
000162,20211224,1
000162,20211225,1
000162,20211227,1
000162,20211228,1
000162,20211229,1
000162,20211230,1
000162,20211231,1
000162,20220101,1
000162,20220103,1
000162,20220104,1
000162,20220105,1
000162,20220106,1
000162,20220107,1
000162,20220108,1
000162,20220110,1
000162,20220111,1
000162,20220112,1
000162,20220113,1
000162,20220118,1
000162,20220119,1
000162,20220120,1
000162,20220121,1
000162,20220124,1
000162,20220125,1
000162,20220126,1
000162,20220127,1
000162,20220128,1
000162,20220129,1
000163,20220114,1
000163,20220115,1
000163,20220117,1
000163,20220122,1
000164,20211102,1
000164,20211103,1
000164,20211104,1
000164,20211105,1
000164,20211108,1
000164,20211109,1
000164,20211110,1
000164,20211115,1
000164,20211116,1
000164,20211117,1
000164,20211118,1
000164,20211119,1
000164,20211122,1
000164,20211123,1
000164,20211124,1
000164,20211125,1
000164,20211126,1
000164,20211129,1
000164,20211130,1
000164,20211201,1
000164,20211202,1
000164,20211203,1
000164,20211206,1
000164,20211207,1
000164,20211208,1
000164,20211209,1
000164,20211210,1
000164,20211213,1
000164,20211214,1
000164,20211215,1
000164,20211216,1
000164,20220103,1
000164,20220104,1
000164,20220105,1
000164,20220106,1
000164,20220107,1
000164,20220110,1
000164,20220111,1
000164,20220112,1
000164,20220113,1
000164,20220118,1
000164,20220119,1
000164,20220120,1
000164,20220121,1
000164,20220124,1
000164,20220125,1
000164,20220126,1
000164,20220127,1
000164,20220128,1
000165,20211101,1
000165,20211114,1
000165,20211121,1
000165,20211128,1
000165,20211212,1
000165,20211219,1
000165,20211226,1
000165,20220102,1
000165,20220109,1
000165,20220130,1
000166,20211102,1
000166,20211103,1
000166,20211104,1
000166,20211105,1
000166,20211108,1
000166,20211109,1
000166,20211110,1
000166,20211115,1
000166,20211116,1
000166,20211117,1
000166,20211118,1
000166,20211119,1
000166,20211122,1
000166,20211123,1
000166,20211124,1
000166,20211125,1
000166,20211126,1
000166,20211129,1
000166,20211130,1
000166,20211201,1
000166,20211202,1
000166,20211203,1
000166,20211206,1
000166,20211207,1
000166,20211208,1
000166,20211209,1
000166,20211210,1
000166,20211214,1
000166,20211215,1
000166,20211216,1
000166,20211217,1
000166,20211221,1
000166,20211222,1
000166,20211223,1
000166,20211228,1
000166,20211229,1
000166,20211230,1
000166,20220104,1
000166,20220105,1
000166,20220106,1
000166,20220107,1
000166,20220111,1
000166,20220112,1
000166,20220113,1
000166,20220118,1
000166,20220119,1
000166,20220120,1
000166,20220121,1
000166,20220125,1
000166,20220126,1
000166,20220127,1
000166,20220128,1
000167,20211102,1
000167,20211103,1
000167,20211104,1
000167,20211105,1
000167,20211108,1
000167,20211109,1
000167,20211110,1
000167,20211115,1
000167,20211116,1
000167,20211117,1
000167,20211118,1
000167,20211119,1
000167,20211122,1
000167,20211123,1
