route_id,agency_id,route_short_name,route_long_name,route_desc,route_type,route_url,route_color,route_text_color
OCE1337996,OCESN,"","Frasne- Vallorbe",,3,,,
OCE1650134,OCESN,"","Limoges-Uzerche-Brive",,2,,,
OCE46,OCESN,"","Geneve - Evian - Annecy - Valence - Avignon",,2,,,
OCESN-85010082-87747006,OCESN,"","Genève - Grenoble",,2,,,
OCE24,OCESN,"","Le Mans - Angers - Nantes",,2,,,
OCESN-87746479-87746875,OCESN,"","St-Gervais-L-B-Le-Fayet - Vallorcine",,2,,,
OCESN-87342014-87286005,OCESN,"","Arras - Lille Flandres",,3,,,
OCE200738,OCESN,"","Niederbronn - Strasbourg",,2,,,
OCESN-87722025-87722587,OCESN,"","Lyon-Perrache - Vienne",,2,,,
OCE12627,OCESN,"","Villefranche - Lyon - Vienne",,2,,,
OCE655,OCESN,"","ROMANS/BRIANCON",,2,,,
OCE600929,OCESN,"","Cars Réguliers Haguenau - Niederbronn - Bitche",,3,,,
OCE1650136,OCESN,"","Limoges-Poitiers",,2,,,
OCE22,OCESN,"","Nantes - Saint-Nazaire - Le Croisic",,2,,,
OCESN-87192039-87141002,OCESN,"","Metz-Ville - Nancy-Ville",,2,,,
OCE323,OCESN,"","Luxembourg-Metz-Nancy",,2,,,
OCE1650141,OCESN,"","Limoges-Périgueux-Bordeaux",,2,,,
OCE685637,OCESN,"","Les Arcs - Vintimille",,2,,,
OCE1273992,OCESN,"","Lens-Douai-Libercourt-Lille (SA2020)",,2,,,
OCESN-87541797-87751438,OCESN,"","Aix-Gare-Routière - Simiane",,3,,,
OCE125,OCESN,"","Orleans-Vierzon-Chateauroux- Argenton-Limoges",,2,,,
OCESN-87345520-87286005,OCESN,"","Cambrai Ville - Lille Flandres",,3,,,
OCE626,OCESN,"","Avignon-Port Bou",,2,,,
OCE216736,OCESN,"","CARPENTRAS / AVIGNON TGV",,2,,,
OCE26,OCESN,"","Nantes-La Roche sur Yon - Les Sables",,2,,,
OCESN-87571687-87571000,OCESN,"","Chinon - Tours",,2,,,
OCE1209973,OCESN,"","Tours Chinon",,2,,,
OCE637145,OCESN,"","Car THIONVILLE - AUDUN LE ROMAN",,3,,,
OCE616989,OCESN,"","Cars Réguliers Strasbourg - Barr - Sélestat",,3,,,
OCESN-87741009-87747006,OCESN,"","Chambéry-Chal.-les-Eaux - Grenoble",,2,,,
OCE651,OCESN,"","Nîmes-Mende-St Chély d'Apcher",,2,,,
OCE1650143,OCESN,"","Ussel-Bordeaux",,2,,,
OCESN-87184002-87144006,OCESN,"","Belfort-Ville - Epinal",,2,,,
OCE1650162,OCESN,"","Bordeaux-Pointe de Grave",,2,,,
OCE156699,OCESN,"","Cars Lyon - (LTP - AMB) - Chambéry",,3,,,
OCE384849,OCESN,"","Clermont Fd / Vic / Issoire / Brioude (ligne 1)",,2,,,
OCE725907,OCESN,"","Paray-le-Monial - Moulins-sur-Allier",,3,,,
OCESN-87184002-87185009,OCESN,"","Belfort-Ville - Vesoul",,2,,,
OCE1209988,OCESN,"","Paris-Orléans-Tours",,2,,,
OCE701660,OCESN,"","CHARLEVILLE - THIONVILLE",,2,,,
OCE336,OCESN,"","MARSEILLE/LES ARCS",,2,,,
OCEFR=Line==3DCDF960-BA93-4443-899F-283A2A13B7FE=,OCESN,"","ANNEMASSE - COPPET",,2,,,
OCE637146,OCESN,"","Car ST DIE - EPINAL",,3,,,
OCE160696,OCESN,"","SAG - Rives - Grenoble Gières - Chambéry",,2,,,
OCESN-87747006-87723494,OCESN,"","Grenoble - St-André-le-Gaz",,2,,,
OCE240,OCESN,"","Vallorcine - St-Gervais",,2,,,
OCE1277991,OCESN,"","Lille-Valenciennes-Maubeuge-Jeumont (SA2020)",,2,,,
OCE384864,OCESN,"","Aurillac / Figeac / Capdenac",,3,,,
OCE372846,OCESN,"","Autocars Argentan / Briouze / Bagnoles / Flers / Vire / Folligny / Granville",,3,,,
OCE619,OCESN,"","Strasbourg - Molsheim",,2,,,
OCE4621,OCESN,"","Toulouse / Rodez",,2,,,
OCE1650135,OCESN,"","Limoges-St Yrieix-Brive",,2,,,
OCEFR=Line==608A9B0B-6DF0-475B-82BA-E9792D7972A5=,OCESN,"","ANNECY - COPPET",,2,,,
OCE4618,OCESN,"","Toulouse / Auch",,2,,,
OCE56,OCESN,"","Lyon - Bourg-en-Bresse (via Villars)",,2,,,
OCE705966,OCESN,"","MARSEILLE/MIRAMAS via PDB",,2,,,
OCE140665,OCESN,"","ligne routière Alès Nîmes",,3,,,
OCE629127,OCESN,"","Cars Communay Sérézin",,3,,,
OCE1113948,OCESN,"","Belfort - Delle",,2,,,
OCE1209983,OCESN,"","Droué - Chartres - Courtalain",,2,,,
OCE1650126,OCESN,"","La Rochelle-Bordeaux",,2,,,
OCE340,OCESN,"","MARSEILLE/AIX/PERTUIS",,2,,,
OCE725924,OCESN,"","Etang - Autun",,3,,,
OCE817871,OCESN,"","Mondoubleau - Vendome CAR",,3,,,
OCESN-82001000-87192039,OCESN,"","Luxembourg - Metz-Ville",,2,,,
OCE1630130,OCESN,"","CAR-Cambrai-Valenciennes",,3,,,
OCE637512,OCESN,"","Paris-Montargis",,2,,,
OCE637136,OCESN,"","Car SARREBOURG - SARREGUEMINES",,3,,,
OCESN-87713040-87712182,OCESN,"","Dijon-Ville - Neuilly-lès-Dijon",,7,,,
OCESN-87534347-87533620,OCESN,"","Lutterbach Tram-train - Mulhouse-Gare-Centrale",,0,,,
OCE849853,OCESN,"","Ligne 32 Tram",,0,,,
OCESN-87576207-87543009,OCESN,"","Bourges - Orléans",,2,,,
OCE1209978,OCESN,"","Orléans - Nevers",,2,,,
OCESN-87172130-87172080,OCESN,"","Givet - Revin",,3,,,
OCE1425992,OCESN,"","Besançon - Dijon",,2,,,
OCE1269984,OCESN,"","Lille-Douai-Arras (SA2020)",,2,,,
OCE725915,OCESN,"","Auxerre - Clamecy - Corbigny",,3,,,
OCESN-87696013-87697128,OCESN,"","Bourg-en-Bresse Gare R - Lyon-Part-Dieu-Gare-Rou",,3,,,
OCE637207,OCESN,"","FECAMP BREAUTE ROUTIER REGULIER",,3,,,
OCE726008,OCESN,"","Dijon - Nevers",,2,,,
OCE1105896,OCESN,"","[AM16] AMIENS - COMPIEGNE",,2,,,
OCE358,OCESN,"","Remiremont-Epinal-Nancy-Metz",,2,,,
OCE1269989,OCESN,"","Lille-Dunkerque (SA2020)",,2,,,
OCE617095,OCESN,"","Strasbourg - Rothau - Saales -St Dié",,2,,,
OCE725921,OCESN,"","Dijon - Chalon - Mâcon",,2,,,
OCE681596,OCESN,"","Chateau du Loir - Le Mans - Alençon",,2,,,
OCESN-87734004-87734426,OCESN,"","Clermont-Ferrand - Vertaizon",,2,,,
OCE388859,OCESN,"","Thiers / Clermont (ligne 6)",,2,,,
OCE1674115,OCESN,"","Bordeaux-Libourne-Coutras",,2,,,
OCE1650161,OCESN,"","Bordeaux-Agen",,2,,,
OCE669662,OCESN,"","Nantes - Clisson TT",,0,,,
OCE1273993,OCESN,"","Lille-Don Bethune-St Pol-Lens (SA2020)",,2,,,
OCE325,OCESN,"","Saarbrücken-Forbach-Metz",,2,,,
OCESN-87193003-87192039,OCESN,"","Forbach - Metz-Ville",,2,,,
OCE1105898,OCESN,"","[AM20] CREIL - BEAUVAIS",,2,,,
OCE1650128,OCESN,"","Royan-Niort",,2,,,
OCE156689,OCESN,"","Cars Lyon - Ambérieu - St Rambert en B",,3,,,
OCE1269979,OCESN,"","Arras-St Pol-Etaples (SA2020)",,2,,,
OCE180687,OCESN,"","Bus 4709 4711 Toulouse Albi Carmaux Rodez",,3,,,
OCE128635,OCESN,"","Rouen R.D. / Dieppe",,2,,,
OCESN-87192039-87175778,OCESN,"","Metz-Ville - Verdun",,2,,,
OCE645599,OCESN,"","Cars Travaux Colmar - Metzeral",,3,,,
OCESN-87725002-87725689,OCESN,"","Chalon-sur-Saône - Mâcon-Ville",,3,,,
OCESN-87214247-87214320,OCESN,"","Barr - Rosheim",,3,,,
OCE637171,OCESN,"","Car LA BRESSE - REMIREMONT",,3,,,
OCE1450014,OCESN,"","LA ROCHE SUR YON - BRESSUIRE - SAUMUR - TOURS",,2,,,
OCE11,OCESN,"","Guingamp - Paimpol",,2,,,
OCE584,OCESN,"","(Lx) / Caen / St Lo / Coutances / Granville (Rennes)",,2,,,
OCE384853,OCESN,"","Clermont Fd / Aurillac (ligne 2)",,2,,,
OCE637181,OCESN,"","Car SARREBOURG - MORHANGE",,3,,,
OCE200737,OCESN,"","Haguenau- Strasbourg",,2,,,
OCE232739,OCESN,"","Cars Lyon St Paul - Lozanne",,3,,,
OCE3,OCESN,"","Châteaubriant - Rennes",,2,,,
OCE156693,OCESN,"","Cars Macon - Bourg-en-Bresse",,3,,,
OCE28,OCESN,"","Angers - Cholet",,2,,,
OCESN-87781104-87784009,OCESN,"","Narbonne - Perpignan",,2,,,
OCE1105890,OCESN,"","[AM05C] LAON - HIRSON / CAR",,3,,,
OCE1638125,OCESN,"","Lauterbourg - Woerth",,2,,,
OCE237,OCESN,"","Lyon St-Paul - Sain Bel",,0,,,
OCE1650124,OCESN,"","Poitiers-La Rochelle",,2,,,
OCE156691,OCESN,"","Cars Roanne - St-Etienne",,3,,,
OCE809861,OCESN,"","Saint Brieuc - Lannion",,2,,,
OCE413,OCESN,"",""TOURS-ST PIERRE ""NAVETTES TGV"""",,7,,,
OCESN-87571240-87571000,OCESN,"","St-Pierre-des-Corps - Tours",,7,,,
OCE1858132,OCESN,"","TER DOL DINAN",,3,,,
OCE468859,OCESN,"","Cars Réguliers St-Dié-Ste Marie aux Mines-Sélestat",,3,,,
OCE464860,OCESN,"","Cars St Chély / St Flour / Arvant",,3,,,
OCE1209979,OCESN,"","PAZ-ORL",,2,,,
OCE1850132,OCESN,"","BUS TER REIMS  FISMES",,3,,,
OCE201,OCESN,"","Roanne - Lyon",,2,,,
OCE1273991,OCESN,"","Lille-Hazebrouck-Calais (SA2020)",,2,,,
OCE583,OCESN,"","Lisieux / Trouville-Deauville / Dives-Cabourg",,2,,,
OCESN-87743716-87726000,OCESN,"","Ambérieu-en-Bugey - St-Etienne-Châteaucreux",,2,,,
OCE5,OCESN,"","Rennes - Saint Malo",,2,,,
OCE1105893,OCESN,"","[AM06] PARIS - CREPY - SOISSONS - LAON",,2,,,
OCE200735,OCESN,"","Tram train Mulhouse - Thann St Jacques",,0,,,
OCESN-87734004-87734475,OCESN,"","Clermont-Ferrand - Thiers",,2,,,
OCE701648,OCESN,"","PARIS-ST DIZIER-BAR LE DUC",,2,,,
OCESN-87696013-87723700,OCESN,"","Bourg-en-Bresse Gare R - Sathonay-Rillieux",,3,,,
OCESN-87718007-87718833,OCESN,"","Besançon-Viotte - Mouchard",,2,,,
OCE1113946,OCESN,"","Belfort - Lyon",,2,,,
OCE27,OCESN,"","Nantes - Saint-Gilles-Croix-de-Vie - Pornic",,2,,,
OCE240747,OCESN,"","tram-train-SGS",,0,,,
OCE581,OCESN,"","(Evx) / Lisieux / Caen  / Cherbourg",,2,,,
OCE1105891,OCESN,"","[AM04] AMIENS - TERGNIER - LAON - ST QUENTIN",,2,,,
OCE535,OCESN,"","Mulhouse - Kruth (73500)",,2,,,
OCESN-87781609-87781005,OCESN,"","Bédarieux - Béziers",,3,,,
OCE652,OCESN,"","Béziers-Neussargues",,2,,,
OCESN-87784819-87784728,OCESN,"","Font-Romeu-Odeillo-Via - Olette-Canaveilles-l.B.",,2,,,
OCE829852,OCESN,"","Cars Reguliers L 06  (Nantes - Clisson - Cholet)",,3,,,
OCE1650117,OCESN,"","Poitiers-Angoulême",,2,,,
OCE160686,OCESN,"","Lyon - Marseille Multi Activités",,2,,,
OCESN-87723197-87686006,OCESN,"","Lyon-Part-Dieu - Paris-Gare-de-Lyon",,2,,,
OCESN-87214320-87214056,OCESN,"","Rosheim - Sélestat",,3,,,
OCEZW-87576025-87543165,OCESN,"","Romorantin-Blanc-Argent - Salbris",,2,,,
OCE4620,OCESN,"","Toulouse / Mazamet",,2,,,
OCE637120,OCESN,"","Car LONGUYON - MONTMEDY",,3,,,
OCE629083,OCESN,"","Car LONGWY - LONGUYON",,3,,,
OCE817867,OCESN,"","Tours - Vendôme - Chateaudun - Chartres CAR",,3,,,
OCESN-87481002-87481598,OCESN,"","Nantes - Nort-sur-Erdre",,0,,,
OCE240762,OCESN,"","Nantes Châteaubriant TT",,0,,,
OCE238,OCESN,"","Lyon St-Paul - Lozanne",,0,,,
OCE200739,OCESN,"","Strasbourg - Saverne - Sarrebourg",,2,,,
OCE643,OCESN,"","Carcassonne-Quillan",,2,,,
OCESN-87765008-87751008,OCESN,"","Avignon-Centre - Marseille-St-Charles",,2,,,
OCE705965,OCESN,"","MARSEILLE/AVIGNON/ORANGE via RGC, ARS et CNV",,2,,,
OCE645685,OCESN,"","LE HAVRE ROLLEVILLE",,2,,,
OCE384856,OCESN,"","Clermont Fd pass nord / sud",,2,,,
OCE6,OCESN,"","Rennes - Vannes",,2,,,
OCE8,OCESN,"","Saint Brieuc - Brest",,2,,,
OCESN-87611533-87611004,OCESN,"","Ax-les-Thermes - Toulouse-Matabiau",,3,,,
OCE1109945,OCESN,"","[IC351] PARIS - AMIENS - BOULOGNE - CALAIS",,2,,,
OCE48,OCESN,"","Annecy - Chambéry",,2,,,
OCE817855,OCESN,"","Tours - Chateauroux CAR",,3,,,
OCE909879,OCESN,"","Is-sur-Tille - Dijon - Les-Laumes",,2,,,
OCE200741,OCESN,"","Strasbourg - Nancy",,2,,,
OCE1097905,OCESN,"","St Brieuc-Dinan",,3,,,
OCE16634,OCESN,"","Lyon - (LTP - AMB) - Chambéry",,2,,,
OCE200732,OCESN,"","Mulhouse - Colmar Omnibus",,2,,,
OCE600927,OCESN,"","Cars Réguliers Strasbourg-Sarreguemines",,3,,,
OCE645688,OCESN,"","ELBEUF YVETOT",,2,,,
OCESN-87481002-87471003,OCESN,"","Nantes - Rennes",,2,,,
OCE1105892,OCESN,"","[AM02] AMIENS - SERQUEUX",,2,,,
OCE1650144,OCESN,"","Tulle-Brive-Perigueux-Bordeaux",,2,,,
OCE180695,OCESN,"","Bus 4733 4734 Toulouse Ax - Foix Tarascon Latour de Carol",,3,,,
OCE1650152,OCESN,"","Bordeaux-Arcachon",,2,,,
OCE1650155,OCESN,"","Bordeaux-Hendaye",,2,,,
OCE30,OCESN,"","Nantes - Redon",,2,,,
OCE726006,OCESN,"","Paris Lyon - Laroche (omnibus)",,2,,,
OCE516,OCESN,"","Paris / Rouen R.D.",,2,,,
OCE67,OCESN,"","Lyon - (LTP) - Chambéry - Modane",,2,,,
OCE13,OCESN,"","Quimper - Brest",,2,,,
OCE1105901,OCESN,"","[AM21C] BEAUVAIS - ABANCOURT - LE TREPORT / CAR",,3,,,
OCE156697,OCESN,"","Cars Ambérieu - Chambéry",,3,,,
OCE1618111,OCESN,"","Cars Lyon - Lozanne - Paray-Le-Monial",,3,,,
OCE817869,OCESN,"","Aubigny - Gien CAR",,3,,,
OCE637180,OCESN,"","Car BRUYERES - LUNEVILLE",,3,,,
OCESN-87611616-87611004,OCESN,"","Foix - Toulouse-Matabiau",,3,,,
OCE4619,OCESN,"","Toulouse / Latour de Carol",,2,,,
OCE160693,OCESN,"","Cars (Aix) - Chambéry- Bourg-St-Maurice",,3,,,
OCE160689,OCESN,"","Macon - Valence - (Pierrelatte)",,2,,,
OCE717917,OCESN,"","Chalon - Montchanin - Paray",,2,,,
OCE156708,OCESN,"","Le Puy - Lyon",,2,,,
OCE1578107,OCESN,"","LAON-FISMES",,2,,,
OCE4626,OCESN,"","Toulouse / Luchon / Pau",,2,,,
OCE637135,OCESN,"","Car METZ - LONGWY",,3,,,
OCE1113942,OCESN,"","Dole / Pontarlier - Besançon / Dole / St Claude",,2,,,
OCE597,OCESN,"","Woerth - Lauterbourg - Strasbourg",,2,,,
OCESN-87212464-87212027,OCESN,"","Lauterbourg - Strasbourg",,2,,,
OCESN-87713859-87713677,OCESN,"","Is-sur-Tille - Seurre",,2,,,
OCESN-87286005-87296004,OCESN,"","Lille Flandres - St Quentin",,2,,,
OCESN-87345520-87296004,OCESN,"","Cambrai Ville - St Quentin",,2,,,
OCESN-87345009-87286005,OCESN,"","Douai - Lille Flandres",,2,,,
OCE2,OCESN,"","Rennes - Quimper",,2,,,
OCE1105897,OCESN,"","[AM19] PARIS - PERSAN - BEAUVAIS",,2,,,
OCE629078,OCESN,"","Car SARREGUEMINES - BENING",,3,,,
OCESN-87185249-87185009,OCESN,"","Lure - Vesoul",,3,,,
OCE384852,OCESN,"","Clermont Fd / Le Puy (ligne 3)",,2,,,
OCE213,OCESN,"","Lyon - Grenoble",,2,,,
OCESN-87144006-87185249,OCESN,"","Epinal - Lure",,3,,,
OCE356,OCESN,"","Pont-St-Vincent- Nancy",,2,,,
OCE1650133,OCESN,"","Limoges-Châteauroux",,2,,,
OCE484866,OCESN,"","Cars Clermont / Le Puy",,3,,,
OCE616,OCESN,"","Rouen R.D. / Caen",,2,,,
OCE1109948,OCESN,"","[IC376] PARIS - ST QUENTIN",,2,,,
OCE1782119,OCESN,"","Sarre Union - Diemeringen - Sarralbe",,3,,,
OCE1209984,OCESN,"","PARIS-CHARTRES-NOGENT",,2,,,
OCE1674114,OCESN,"","Bordeaux-Angoulême",,2,,,
OCE617093,OCESN,"","Strasbourg - Sélestat via Molsheim",,2,,,
OCESN-87214247-87214056,OCESN,"","Barr - Sélestat",,3,,,
OCE1470001,OCESN,"","PARIS-CHALONS-MULHOUSE (TRAVAUX)",,2,,,
OCE1650129,OCESN,"","La Rochelle-Saintes",,2,,,
OCE1277992,OCESN,"","Douai-Valenciennes (SA 2020)",,2,,,
OCE35,OCESN,"","Paris-Le Mans",,2,,,
OCE1269974,OCESN,"","Lille-Ascq-Tournai-Orchies (SA 2020)",,2,,,
OCESN-87743005-87722025,OCESN,"","Bourg-en-Bresse - Lyon-Perrache",,2,,,
OCESN-87184002-87722025,OCESN,"","Belfort-Ville - Lyon-Perrache",,2,,,
OCESN-87718007-87722025,OCESN,"","Besançon-Viotte - Lyon-Perrache",,2,,,
OCE517,OCESN,"","Rouen Serqueux (Gisors) Amiens Lille (Le Tréport)",,2,,,
OCESN-87641415-87641001,OCESN,"","Commentry - Montluçon-Ville",,2,,,
OCE384854,OCESN,"","Montluçon / Commentry / Gannat / Clermont Fd (ligne 8)",,2,,,
OCESN-87545756-87571000,OCESN,"","Châteaudun - Tours",,2,,,
OCE645732,OCESN,"","" 	Toulouse / Figeac / Aurillac"",,2,,,
OCE1650157,OCESN,"","Bayonne-Pau-Tarbes",,2,,,
OCE616988,OCESN,"","Cars Réguliers Ingwiller - Wimmenau - Lichtenberg",,3,,,
OCE199,OCESN,"","St-Etienne - Lyon - Ambérieu",,2,,,
OCE7,OCESN,"","Rennes - Saint Brieuc",,2,,,
OCE669677,OCESN,"","Nantes-Angers-Tours",,2,,,
OCE156701,OCESN,"","Cars Roanne - Lyon",,3,,,
OCESN-87741009-87723494,OCESN,"","Chambéry-Chal.-les-Eaux - St-André-le-Gaz",,2,,,
OCE239,OCESN,"","Lyon St-Paul - Brignais",,0,,,
OCE160703,OCESN,"","Cars Ambérieu - Bourg-en-Bresse",,3,,,
OCE1209977,OCESN,"","Tours - Nevers",,2,,,
OCE1650159,OCESN,"","Pau-Bedous",,2,,,
OCE1650127,OCESN,"","Royan-Angoulême",,2,,,
OCESN-87583005-87491803,OCESN,"","Angoulême - Royan",,2,,,
OCE1862130,OCESN,"","Dijon-Nevers via Moulins",,2,,,
OCE817860,OCESN,"","Droué-Courtalain-Chartres CAR",,3,,,
OCE331,OCESN,"","Sarreguemines-Béning -Metz",,2,,,
OCE669700,OCESN,"","Le Mans-Caen",,2,,,
OCE645595,OCESN,"","Commentry / Montluçon / Vierzon",,2,,,
OCE701650,OCESN,"","CHARLEVILLE-GIVET",,2,,,
OCESN-87172007-87172130,OCESN,"","Charleville-Mézières - Givet",,2,,,
OCE384857,OCESN,"","Nevers / Moulins / St Germain / Clermont (ligne 9 )",,2,,,
OCE637148,OCESN,"","Car BUSSANG - REMIREMONT",,3,,,
OCE1021888,OCESN,"","PARIS-DIJON - MULHOUSE - TER GRAND EST",,2,,,
OCESN-87192666-87191114,OCESN,"","Conflans-Jarny - Hagondange",,2,,,
OCE701656,OCESN,"","CGV-REIMS-DIJON",,2,,,
OCE4,OCESN,"","Redon - Quimper",,2,,,
OCE70,OCESN,"","Chambéry - St Marcellin - Valence",,2,,,
OCE140645,OCESN,"","Cars Chambéry - Annecy - Evians",,3,,,
OCE317,OCESN,"","NICE/TENDE",,2,,,
OCE817854,OCESN,"","Loches - Chateauroux CAR",,3,,,
OCEZW-87576025-87576215,OCESN,"","Romorantin-Blanc-Argent - Valençay",,2,,,
OCE204,OCESN,"","Macon - Bourg-en-Bresse - Ambérieu",,2,,,
OCESN-87335521-87697128,OCESN,"","Grenoble-Gare-Routière - Lyon-Part-Dieu-Gare-Rou",,3,,,
OCE160697,OCESN,"","Cars Lyon - Grenoble",,3,,,
OCESN-87545756-87545707,OCESN,"","Châteaudun - Voves",,2,,,
OCE1341991,OCESN,"","Tours-Vendôme-Châteaudun-Paris Austerlitz",,2,,,
OCE1209980,OCESN,"","ORL-TOURS",,2,,,
OCE1113941,OCESN,"","Besançon - Morteau - La Chaux de Fonds",,2,,,
OCE359,OCESN,"","St-Dié-Nancy",,2,,,
OCE1650122,OCESN,"","Poitiers-Chatellerault",,2,,,
OCE1109947,OCESN,"","[IC372] PARIS - MAUBEUGE - CAMBRAI",,2,,,
OCE1269972,OCESN,"","Lille-Tourcoing-Mouscron-Courtrai (SA2020)",,2,,,
OCE200733,OCESN,"","Mulhouse - Bâle Omnibus",,2,,,
OCE1474034,OCESN,"","[AM19C] PARIS - PERSAN - BEAUVAIS / CAR",,3,,,
OCEFR=Line==7EF9EA42-DEB3-4717-ABDF-2E1B8BC66BFA=,OCESN,"","EVIAN - COPPET",,2,,,
OCESN-87726729-87722025,OCESN,"","Firminy - Lyon-Perrache",,2,,,
OCE577,OCESN,"","Strasbourg - Offenburg",,2,,,
OCESN-87182642-87182568,OCESN,"","Kruth - Thann",,2,,,
OCE1105900,OCESN,"","[AM21] BEAUVAIS - ABANCOURT - LE TREPORT",,2,,,
OCESN-87481002-87486571,OCESN,"","Nantes - St-Gilles-Croix-de-Vie",,2,,,
OCE18,OCESN,"","Nantes - Quimper - Brest",,2,,,
OCE616987,OCESN,"","Cars Réguliers Mulhouse - Kruth",,3,,,
OCE645686,OCESN,"","FECAMP LE HAVRE",,2,,,
OCE637330,OCESN,"","Wissembourg - Strasbourg",,2,,,
OCESN-87317263-87286005,OCESN,"","Calais Ville - Lille Flandres",,2,,,
OCE1453993,OCESN,"","Lille-Calais-Boulogne-Rang TERGV (SA2020)",,2,,,
OCE1650149,OCESN,"","Bordeaux-Sarlat",,2,,,
OCESN-87387001-87444315,OCESN,"","Evreux - Normandie - Serquigny",,2,,,
OCE1526128,OCESN,"","Paris Caen",,2,,,
OCESN-87541797-87751420,OCESN,"","Aix-Gare-Routière - Gardanne",,3,,,
OCE1650154,OCESN,"","Bordeaux-Mont de Marsan",,2,,,
OCE1650150,OCESN,"","Périgueux-Agen/Sarlat",,2,,,
OCE326,OCESN,"","Sarrebourg-Rémilly-Metz",,2,,,
OCE1277993,OCESN,"","Cambrai-Douai (SA 2020)",,2,,,
OCESN-87641001-87576009,OCESN,"","Montluçon-Ville - Vierzon",,2,,,
OCESN-87645002-87613091,OCESN,"","Aurillac - Figeac",,3,,,
OCE1826120,OCESN,"","BUS TER TROYES ROMILLY",,3,,,
OCESN-87611483-87611004,OCESN,"","Latour-de-Carol-Enveitg - Toulouse-Matabiau",,3,,,
OCE384859,OCESN,"","Clermont Fd / Durtol / Volvic (ligne 14)",,2,,,
OCE1598106,OCESN,"","Cars TER Bellegarde - Annecy",,3,,,
OCE616984,OCESN,"","Cars Réguliers Colmar - Munster - Metzeral",,3,,,
OCE725913,OCESN,"","Paris Bercy - Auxerre - Morvan",,2,,,
OCE464859,OCESN,"","Cars Réguliers Mommenheim-Bouxwiller",,3,,,
OCESN-87718007-87743005,OCESN,"","Besançon-Viotte - Bourg-en-Bresse",,2,,,
OCE1650145,OCESN,"","Limoges-Périgueux-Agen",,2,,,
OCESN-87576207-87641001,OCESN,"","Bourges - Montluçon-Ville",,2,,,
OCE1650132,OCESN,"","Limoges-Angoulême",,2,,,
OCESN-87713040-87696005,OCESN,"","Dijon-Ville - Nevers",,2,,,
OCESN-87713040-87694307,OCESN,"","Dijon-Ville - Montchanin",,2,,,
OCE4629,OCESN,"","Toulouse / Brive",,2,,,
OCE637179,OCESN,"","Car EPINAL-MIRECOURT-CONTREX-NEUFCHATEAU",,3,,,
OCE1469999,OCESN,"","Car CULMONT CHALINDREY-VITTEL",,3,,,
